id,courseid,testid,stuid,Tflist,knowledgeList,score,totalScore
1275,15600,-1,5057,"1,1,1,1,0,1,1,1,1,1","4_6_2,3_1_1,3_1_2,3_1_4,2_2_1,2_2_2,2_2_3,4_6_1,2_4_2,5_3_1,3_2_1",18,20
1276,15600,-1,5057,"0,1,1,1,1,1,1,0,1,1","4_3_1,4_3_2,4_2_1,5_3_2,5_3_3,2_2_2,2_3_5,2_4_3,2_4_4",16,20
1277,15600,-1,5055,"0,1,1,1,1,1,1,1,0,1","3_1_1,4_6_2,3_1_2,5_3_1,3_1_3,5_3_2,5_3_3,1_1_3,4_3_1",16,20
1278,15600,50043,5057,"0,0,0,0,0,0,0,0,0,0","2_5_3,2_4_6,2_4_1,2_5_2",0,20
1279,15600,50043,5057,"0,0,0,0,0,0,0,0,0,0","2_5_3,2_4_6,2_4_1,2_5_2",0,20
1280,15600,-1,5057,"1,1,0,1,1,1,1,0,1,1","2_5_2,2_4_1,4_6_1,2_4_2,2_5_3,2_4_6,2_4_3,2_4_4,2_4_5",16,20
1281,15600,-1,5057,"1,1,0,1,1,1,1,0,1,1","2_5_2,2_4_1,4_6_1,2_4_2,2_5_3,2_4_6,2_4_3,2_4_4,2_4_5",16,20
1282,15600,-1,5057,"1,0,1,1,1,1,0,1,1,1","2_4_1,2_4_2,2_4_3,2_4_4,2_4_5,2_4_6,4_6_1,5_4_3,5_1_3,5_4_1",16,20
1283,15600,-1,5057,"1,0,1,1,1,1,0,1,1,1","2_4_1,2_4_2,2_4_3,2_4_4,2_4_5,2_4_6,4_6_1,5_4_3,5_1_3,5_4_1",16,20
1284,15600,-1,5057,"1,1,1,1,0,1,1,1,1,1","2_4_2,2_4_1,2_5_3,2_4_6,2_1_1",18,20
1285,15600,-1,5057,"1,1,1,1,0,1,1,1,1,1","2_4_2,2_4_1,2_5_3,2_4_6,2_1_1",18,20
1286,15600,-1,5057,1,5_4_1,2,2
1287,15600,-1,5057,1,5_4_1,2,2
1288,15600,-1,5088,"1,1,1,1,1,1,1,1,1,0","1_1_1,5_3_1,2_4_1,2_4_2,2_4_3,2_4_4,2_4_5,2_4_6,4_2_2",18,20
1289,15600,-1,5094,"0,0,0,1,1,1,1,1,1,1","4_6_2,5_2_1,5_3_1,4_2_1,4_2_3,5_1_1",14,20
1290,15600,-1,5094,"0,1,1,1,1,0,1,1,1,1","5_3_1,4_6_2",16,20
1291,15600,-1,5088,"1,1,1,1,1,1,0,1,1,1","2_4_1,2_4_2,2_4_6,2_5_3,2_1_1",18,20
1292,15600,-1,5088,"1,1,1,1,0,1,1","2_4_1,2_4_2,2_4_3,2_4_4,2_4_5,2_4_6,5_2_1,5_3_1,4_6_2,3_2_4",12,14
1293,15600,-1,5079,"1,1,0,1,1,1,1,1,1,1","2_2_3,8_4_2,3_1_1,3_1_2,3_1_3,5_3_2,5_3_3,2_2_1,2_2_2,4_6_2,3_2_1",18,20
1294,15600,-1,5102,1,5_4_1,2,2
1295,15600,-1,5079,"1,1,1,1,1,1,1,1,1,1","3_1_3,3_1_1",20,20
1296,15600,-1,5100,"1,1,0,0,1,1,1,0,1,1","2_1_1,2_2_1,2_2_3,3_1_1,3_1_2,5_3_3,2_2_2,8_4_2,2_4_3,2_4_4,1_1_3,1_1_2",14,20
1297,15600,-1,5100,"1,1,0,0,1,1,1,1,1,1","5_3_2,5_3_3,2_2_1,2_2_2,2_2_3,2_4_1,2_4_2,2_4_3,2_4_4,2_4_5,2_4_6,2_3_5",16,20
1298,15600,-1,5082,"1,1,1,1,1,1,1,1,1,1","4_6_2,3_1_1,3_1_2,3_1_3,4_3_1,2_2_1,2_2_2,2_2_3,2_3_3,5_3_1,5_1_2",20,20
1299,15600,-1,5082,"1,1,1,1,1,0,1,1,1,1","1_1_3,3_1_4,5_3_3,5_3_2",18,20
1300,15600,-1,5093,"1,0,1,1,1,1,1,0,1,0","8_4_1,8_4_2,8_4_3,2_2_2",14,20
1301,15600,-1,5116,"1,1,1,1,1,1,1,0,1,1","2_1_1,2_2_1,2_2_3,8_4_2,2_2_2,2_4_1,2_4_2,2_4_3,2_4_4,2_4_5,2_4_6,3_2_1",18,20
1302,15600,-1,5082,"1,1,1,1,1,1,1,1,1,0","5_3_2,5_3_3,2_4_3,2_4_4",18,20
1303,15600,-1,5082,"1,1,1,1,1","2_4_1,2_4_2,2_4_3,2_4_4,2_4_5,2_4_6,4_2_1,4_2_3",10,10
1304,15600,-1,5116,"1,1,1,1,1,1,0,1,1,0","2_4_1,2_4_2,2_4_6,2_5_3",16,20
1305,15600,-1,5096,"1,1,1,1,1,1,1,1,1,0","2_4_2,5_3_2,5_3_3,3_1_2,3_1_1,2_2_3,8_4_2,4_6_1,3_1_5,2_4_3,2_4_4",18,20
1306,15600,-1,5116,"1,1,0,1,0,0,1,1,1,1","2_5_3,2_4_2,2_4_1,2_4_3,2_4_4,2_4_5,2_4_6,5_1_3,5_4_1,5_4_3,2_1_1",14,20
1307,15600,-1,5111,"1,1,0,1,1,1,0,0,1,1","3_1_2,2_2_3,4_6_2,4_6_1,5_3_1,3_1_1,3_2_1",14,20
1308,15600,-1,5111,"1,1,0,1,1,1,0,0,1,1","3_1_2,2_2_3,4_6_2,4_6_1,5_3_1,3_1_1,3_2_1",14,20
1309,15600,-1,5082,"1,1,1,1,1,1,0,1,1,1","2_4_2,2_4_1,2_4_6,2_5_3",18,20
1310,15600,-1,5111,"0,0,1,0,0,1,1,1,1,1","4_3_1,1_1_3,5_3_2,5_3_3,4_3_2,4_2_1,5_3_1",12,20
1311,15600,-1,5082,"0,0,1,1,1,1","2_5_3,2_4_2,2_1_1",8,12
1312,15600,-1,5111,"0,0,1,1,1,1,1,1,1,0","4_2_1,4_2_3,4_3_1,4_3_2",14,20
1313,15600,-1,5100,"0,1,1,1,0,1,1,1,1,1","2_4_1,2_4_2,2_2_1,2_4_6",16,20
1314,15600,-1,5105,"1,1,1,1,1,0,1,1,1,1","4_3_1,5_3_2,5_3_3,5_3_1,4_3_2,4_2_1,3_1_5",18,20
1315,15600,-1,5109,"1,1,1,1,1,1,1,1,1,1","5_3_2,5_3_3,2_2_3,8_4_2,3_1_1,3_1_2,3_1_3,2_2_1,2_2_2,2_1_1,5_1_3",20,20
1316,15600,-1,5081,"1,1,1,1,1,1,1,1,1,1","2_4_1,2_4_2,2_4_6,2_5_3,2_1_1,2_4_3,2_4_4",20,20
1317,15600,-1,5105,"1,1,1,1,0,0,1,1,0","4_2_1,4_2_3,4_3_1,4_3_2,5_4_3",12,18
1318,15600,-1,5109,"1,1,1,1,1","2_1_1,2_2_1,2_2_3,5_4_1,2_4_1,2_5_3",10,10
1319,15600,-1,5100,"1,1,1,1,1,1,0,1,1,1","2_4_1,2_2_3,2_1_1,2_2_1,8_4_2,2_4_5",18,20
1320,15600,-1,5105,"1,1,1",5_4_3,6,6
1321,15600,-1,5100,"1,0,1,0,1,1,0","5_1_1,5_4_1,5_3_3",8,14
1322,15600,-1,5096,"1,1,1,1,1,1,1,1,1,1","1_1_3,2_4_1,2_4_2,2_4_3,2_4_4,2_4_5,2_4_6,5_4_3",20,20
1323,15600,-1,5096,"0,1,0,1,1,1,1,0,0,0","2_4_1,2_4_6,2_4_2,2_5_3,2_1_1",10,20
1324,15600,-1,5095,"1,1,1,0,1,1,0,1,1,1","2_4_1,2_4_6,2_4_2,2_4_3,2_4_4,2_4_5,5_4_1,2_1_1",16,20
1325,15600,-1,5095,"1,1,1,1,1,1,1","2_4_2,2_5_3,2_4_1,2_4_3,2_4_4,2_4_5,2_4_6,5_4_1",14,14
1326,15600,-1,5095,"1,1,1,1","2_4_6,2_4_1,2_4_2,2_4_3,2_4_4,2_4_5",8,8
1327,15600,-1,5095,"1,1,1,1,1,1,1,1,1,1","2_4_1,2_4_2,2_5_3,2_4_3,2_4_4,2_4_5,2_4_6,2_1_1",20,20
1328,15600,-1,5095,"1,1,1","2_4_1,2_4_2,2_4_3,2_4_4,2_4_5,2_4_6",6,6
1329,15600,-1,5067,"1,1,1,1,1,1,1,1,1,0","3_1_1,3_1_2,5_3_2,5_3_3,3_1_3,4_6_2,1_1_2,1_1_1,5_3_1",18,20
1330,15600,-1,5067,"1,1,0,1,1,1,1,1,1,1","4_3_1,4_3_2,4_2_1,2_4_2,5_3_1",18,20
1331,15600,-1,5067,"1,0,1,1,0,1,1,1,1,1","4_2_1,4_3_1,4_3_2,2_4_1,2_4_2,2_4_3,2_4_4,2_4_5,2_4_6,4_2_3,5_2_1,5_3_1,4_6_2,5_4_3",16,20
1332,15600,-1,5071,"0,1,1,0,1,1,1,1,1,1","2_2_1,2_2_2,2_2_3,5_3_2,5_3_3,3_1_2,8_4_2,3_1_1,3_1_3,5_3_1,1_1_3",16,20
1333,15600,-1,5065,"1,1,1,1,0,1,1,1,0,0","2_2_1,2_2_2,2_2_3,3_1_1,3_1_2,2_1_1,8_4_2,5_3_1,4_3_1",14,20
1334,15600,-1,5065,"1,1,1,0,1,1,1,1,0,1","4_3_1,4_3_2,4_2_1,4_6_2,5_3_1,4_2_2",16,20
1335,15600,-1,5058,"1,1,0,0,1,1,1,0,0,1","4_6_1,4_3_1,3_1_1,3_1_2,4_6_2,2_4_3,2_4_4,3_2_1",12,20
1336,15600,50048,5065,"0,1,1,0,0,0,0,0,0,0","5_1_3,5_4_1,5_1_1,5_4_3,5_1_2,5_3_1",4,20
1337,15600,50048,5065,"0,1,1,0,0,0,0,0,0,0","5_1_3,5_4_1,5_1_1,5_4_3,5_1_2,5_3_1",4,20
1338,15600,-1,5058,"1,1,1,1,0,1,0,1,1,1","4_3_1,3_1_1,4_3_2,4_2_1,3_1_2,3_1_3",16,20
1339,15600,-1,5071,"0,1,0,0,1,0,1,0,1,1","8_4_2,8_4_3,8_4_1,8_4_5",10,20
1340,15600,-1,5058,"0,0,1,0,1,1,1,1,1,1","3_1_3,3_1_4,3_1_2,3_1_1,2_5_2",14,20
1341,15600,-1,5071,"0,1,1,1,1,1,0,0,0,1","8_4_3,8_4_1,8_4_2,2_2_1,2_2_2,2_2_3,2_3_5",12,20
1342,15600,-1,5071,"1,0,0,1,1,1,0,1,1,1","2_2_1,2_2_2,2_2_3,2_1_1,8_4_2,4_6_2,2_3_5",14,20
1343,15600,-1,5059,"1,1,1,1,1,1,0,1,1,1","8_4_1,8_4_2,8_4_3,8_4_5",18,20
1344,15600,-1,5059,"1,1,1,1,1,0,1,1,1,1","8_4_1,8_4_2,5_3_2,5_3_3,2_2_3,2_2_1,2_2_2,2_4_3,2_4_4,1_1_2",18,20
1345,15600,-1,5074,"1,1,1,1,1,1,1,1,1,1","3_1_1,3_1_2,3_1_3,4_3_1,5_3_3,5_3_2,3_2_1,5_1_2",20,20
1346,15600,-1,5074,"1,1,1,1,1,1,1,1,1,1","1_1_3,4_2_1,4_2_3,5_4_3",20,20
1347,15600,-1,5079,"1,1,1,1,1,1,1,1","2_2_1,2_2_2,2_2_3,2_1_1,3_1_1,3_1_2,3_1_3,5_4_3",16,16
1352,15600,-1,5094,"1,0,0,0","5_4_1,5_4_3",2,8
1353,15600,-1,5094,"1,1,1",5_4_3,6,6
1354,15600,-1,5061,"1,1,1,1,1,1,1,1,1,0","3_1_2,3_1_1,3_1_3,5_1_2,4_3_1,4_3_2,2_4_3,2_4_4",18,20
1355,15600,-1,5061,"1,0,1,0,0,1","2_4_6,2_4_1,2_4_2,2_4_3,2_4_4,2_4_5,5_1_3",6,12
1356,15600,-1,5061,"1,1,1,1,1,1,1,1,1,1","2_4_1,2_4_2,2_5_3,2_4_6",20,20
1357,15600,-1,5061,"1,1,1,1,1,1,1,1,1,1","2_4_1,2_4_2,2_5_3,2_4_6",20,20
1358,15600,-1,5093,"0,1,1,1,1,1,0,0,1,1","8_4_1,8_4_2,2_2_1,2_2_2,2_2_3,2_1_1,4_6_2,2_3_5,2_4_3,2_4_4",14,20
1359,15600,-1,5085,"1,1,1,1,1,0,1,1,1,1","2_2_1,2_2_2,2_2_3,3_1_1,3_1_2,3_1_3,1_1_1,8_4_2,3_2_4,5_3_1",18,20
1360,15600,-1,5085,"1,1,1,1,1,1,1,1,0,1","8_4_1,8_4_2,8_4_3,8_4_5",18,20
1361,15600,-1,5085,"0,0,0,0,0,1,0,1,1,1","5_3_3,5_3_2,4_2_2,5_1_3",8,20
1362,15600,-1,5059,"1,0,0,0,1,0,1,1,1,1","2_2_1,2_2_2,2_2_3,2_1_1,3_1_4,5_4_1,4_2_1,4_2_3,2_3_5",12,20
1363,15600,-1,5059,"1,1,1,1,1,1,1,1,1,1","2_2_3,8_4_2,2_2_1,2_2_2,2_1_1,5_4_1,2_4_1,2_5_3",20,20
1364,15600,50049,5059,"0,1,0,0,0,0,0,0,0,0","5_1_1,5_3_1,5_3_3,5_4_3,5_3_2",2,20
1365,15600,50049,5059,"0,1,0,0,0,0,0,0,0,0","5_1_1,5_3_1,5_3_3,5_4_3,5_3_2",2,20
1366,15600,-1,5059,"1,1,1,1,1,1,1,1,1,1","5_1_1,5_3_3,5_3_2",20,20
1367,15600,-1,5096,"0,1,1,1,1,1,1,1,1,1","2_1_1,2_2_1,2_2_3,2_4_1,2_4_2,2_4_3,2_4_4,2_4_5,2_4_6,2_5_3",18,20
1368,15600,-1,5056,"1,1,1,1,1,0,1,1,1,1","2_4_6,2_4_1,2_4_2,2_4_3,2_4_4,2_4_5,5_1_1,5_4_1",18,20
1369,15600,-1,5056,"0,1,0","2_4_1,2_4_2,2_4_3,2_4_4,2_4_5,2_4_6",2,6
1370,15600,-1,5056,"1,0,1,1,0,1,1,1,1,0","2_4_2,2_5_3,2_4_1,2_4_6",14,20
1371,15600,-1,5056,"0,1,1,1,1,1,1,0,1,1","2_5_3,2_4_2,2_4_1,2_4_3,2_4_4,2_4_5,2_4_6,2_1_1",16,20
1372,15600,-1,5056,"0,1,1,1,1,1","2_4_6,2_4_1,2_4_2,2_4_3,2_4_4,2_4_5",10,12
1373,15600,-1,5056,"1,1,1,1,1","2_4_2,2_5_3,2_4_1,2_4_3,2_4_4,2_4_5,2_4_6",10,10
1374,15600,-1,5056,"1,1,1,1,1,1,1,1,0,1","2_4_1,2_4_6,2_4_2,2_4_3,2_4_4,2_4_5,2_1_1",18,20
1375,15600,-1,5056,"1,1,1,1,1,1","2_4_2,2_5_3,2_4_1,2_4_3,2_4_4,2_4_5,2_4_6",12,12
1376,15600,-1,5098,"1,1,0,1,1,1,1,0,1,1","3_1_2,4_6_2,2_1_1,2_2_1,2_2_3,3_1_1,4_6_1,2_4_3,2_4_4,2_4_2,2_2_2",16,20
1377,15600,-1,5098,"1,1,1,1,1,0,1,0,1,1","2_2_3,8_4_2,1_1_2,2_2_1,2_2_2,4_3_1,4_3_2,2_1_1,2_4_1,2_5_3",16,20
1378,15600,-1,5098,"1,1,1,0,0,1,0,1,1,1","2_2_1,2_2_2,2_2_3,2_1_1,2_4_1,2_4_2,2_4_3,2_4_4,2_4_5,2_4_6,5_1_3,5_4_1,2_3_5",14,20
1379,15600,-1,5055,"1,1,1,1,1,1,1,1,1,1","1_1_2,4_3_1,4_3_2,4_2_1,1_1_1,2_2_3",20,20
1380,15600,-1,5055,"1,1,1,1,1,0,1,1,1,1","3_1_1,3_1_2,3_1_5,4_2_1,4_2_3,5_1_1,5_1_3",18,20
1381,15600,-1,5055,"1,1,1,1,1,1","5_1_3,5_4_1,3_2_1",12,12
1382,15600,-1,5055,"1,1,1,1,1,1","5_1_3,5_4_1,3_2_1",12,12
1383,15600,-1,5055,"1,1,1,1,1,1","5_1_3,5_4_1,3_2_1",12,12
1384,15600,-1,5117,"1,1,0,1,1,1,0,1","4_6_2,2_4_1,2_4_2,2_4_3,2_4_4,2_4_5,2_4_6,5_2_1,5_3_1",12,16
1385,15600,-1,5089,"1,1,1,0,1,1,1,1,1,0","3_1_5,2_4_1,2_4_2,2_4_3,2_4_4,2_4_5,2_4_6,3_1_1,3_1_2,5_4_1,3_2_4,3_2_1",16,20
1386,15600,-1,5089,"1,1,1,1,1,1,1,1,0,1","2_4_2,2_4_1,2_4_6,2_5_3,2_1_1",18,20
1387,15600,-1,5089,"1,1,1,1","2_4_1,2_4_2,2_4_3,2_4_4,2_4_5,2_4_6,5_4_1",8,8
1388,15600,-1,5117,"1,1,1,1,1,1,0,1,1,1","2_4_1,2_4_2,2_4_6,2_5_3",18,20
1389,15600,-1,5117,"0,1,1,1,1,1,1,1","2_5_3,2_4_2,2_4_1,2_4_3,2_4_4,2_4_5,2_4_6,2_1_1",14,16
1390,15600,-1,5117,"1,1,1,1,1,1,1,1,1","2_4_1,2_4_6,2_4_2,2_4_3,2_4_4,2_4_5,2_1_1",18,18
1391,15600,-1,5117,"1,1","2_4_1,2_4_2,2_4_3,2_4_4,2_4_5,2_4_6",4,4
1392,15600,-1,5117,"1,1,1,0,1,1,1,1,1,1","2_4_2,2_4_1,2_4_6,2_5_3",18,20
1393,15600,-1,5117,"1,1","2_4_1,2_4_2,2_4_3,2_4_4,2_4_5,2_4_6",4,4
1394,15600,-1,5117,"1,1,1,1,1,1,1,1,1,1","2_4_2,2_4_1,2_4_6,2_5_3,2_4_5",20,20
1395,15600,-1,5098,"1,1,1,1,1,1,0,0,1,1","2_4_6,2_4_2,2_5_3,2_4_1,2_4_3,2_4_4,2_4_5,5_4_1,5_4_3",16,20
1396,15600,-1,5096,"1,1,1,1,0,1,1,1","2_2_1,2_2_3,8_4_2,2_2_2,2_1_1",14,16
1397,15600,-1,5096,"1,1,1,1","2_2_1,2_2_2,2_2_3,2_3_5",8,8
1398,15600,-1,5087,"1,0","5_2_1,5_3_1,4_6_2",2,4
1399,15600,-1,5087,"1,0","5_2_1,5_3_1,4_6_2",2,4
1400,15600,-1,5087,"1,1,1,1,0,1,1,1,0,1","5_3_1,4_6_2",16,20
1401,15600,-1,5087,"1,1","5_2_1,5_3_1,4_6_2",4,4
1402,15600,-1,5068,"1,1,1,1,1,1,1,1,1,0","2_3_3,5_3_1,4_6_2,2_2_3,2_2_1,2_2_2,8_4_2,2_4_3,2_4_4,3_1_5,3_2_1",18,20
1403,15600,-1,5068,"1,0,1,0,0,1,0,1,0,0","2_2_1,5_3_2,5_3_3,2_2_2,2_2_3,2_1_1,3_2_1",8,20
1404,15600,-1,5068,"1,1,1,1,1,1,1,1,1,0","5_3_3,2_2_3,8_4_2,2_2_2,2_3_5,2_1_1,2_4_1",18,20
1405,15600,-1,5069,"1,1,0,1,1,1,1,0,1,1","3_1_1,3_1_2,3_1_3,4_6_1,2_1_1,2_2_1,2_2_3,4_6_2,2_2_2,2_3_3,2_4_3,2_4_4,1_1_1",16,20
1406,15600,-1,5073,"0,1,1,0,1,1,1,1,1,0","3_1_1,3_1_2,2_1_1,2_2_1,2_2_3,2_4_2,8_4_2,2_4_1,4_6_1,3_1_5",14,20
1407,15600,-1,5069,"1,0,1,1,0,1,1,1,1,0","2_2_3,8_4_2,1_1_2,2_2_1,2_2_2,2_1_1,2_3_3,2_3_5",14,20
1408,15600,-1,5113,"1,1,1,1,1,1,1,0,0,0","4_6_1,3_1_1,3_1_2,4_3_1,4_6_2,1_1_2,1_1_3",14,20
1409,15600,-1,5113,"1,1,1,1,1,1,1,0,0,0","4_6_1,3_1_1,3_1_2,4_3_1,4_6_2,1_1_2,1_1_3",14,20
1410,15600,-1,5069,"0,1,1,1,1,1,1,1,1,1","8_4_1,8_4_2,8_4_3,8_4_5",18,20
1411,15600,-1,5113,"1,1,1,1,1,1,1,1,1,1","1_1_2,1_1_3,4_3_1,4_3_2",20,20
1412,15600,-1,5069,"1,1,1,1,1","8_4_1,8_4_2,4_2_1,4_2_3,5_4_1",10,10
1413,15600,-1,5073,"1,1,1,1,0,1,0,1,1,0","3_1_1,8_4_1,8_4_2,8_4_3,8_4_5",14,20
1414,15600,-1,5113,"1,1,0,1,0,1,0,1,1,1","2_4_1,2_4_2,2_4_3,2_4_4,2_4_5,2_4_6,5_1_3,5_4_1,5_4_3,3_2_4",14,20
1415,15600,-1,5073,"0,1,1,1,1,0,0,1,1,1","8_4_3,8_4_1,8_4_2,4_3_1,4_3_2,2_1_1,2_5_3",14,20
1416,15600,-1,5073,"0,1,1,1,1,0,0,1,1,1","8_4_3,8_4_1,8_4_2,4_3_1,4_3_2,2_1_1,2_5_3",14,20
1417,15600,-1,5073,"1,1,0,1,1,1,1,0,1,1","4_3_1,4_3_2,4_2_1,2_2_3,2_2_1,2_2_2,8_4_2",16,20
1418,15600,-1,5073,"1,1,1,1,0,1,1,1,1,1","4_2_1,4_2_3,4_3_1,4_3_2,4_6_2,2_4_1,2_4_2,2_4_3,2_4_4,2_4_5,2_4_6,2_2_2,2_3_5",18,20
1419,15600,-1,5113,"1,1,1,1,1,1,0,0,1,1","2_4_1,2_4_6,2_4_2,2_4_3,2_4_4,2_4_5,5_4_1,2_1_1",16,20
1420,15600,-1,5073,"1,1,1,1,1,0,0,1,1,1","2_4_6,2_4_1,2_4_2,2_5_3",16,20
1421,15600,-1,5113,"1,0,1,1,1,1,1","2_4_2,2_5_3,2_4_1,2_4_3,2_4_4,2_4_5,2_4_6,5_4_1",12,14
1422,15600,-1,5113,"0,1,1,1,1,1,1,1,1,0","2_5_3,2_4_1,2_4_6,2_1_1",16,20
1423,15600,-1,5113,"1,1,1,1,1,1","2_1_1,2_2_1,2_2_3,2_4_1,2_4_2,2_4_3,2_4_4,2_4_5,2_4_6,2_5_3",12,12
1424,15600,-1,5113,"1,0,1,1,1","2_4_2,2_5_3,2_4_1,2_4_3,2_4_4,2_4_5,2_4_6",8,10
1425,15600,-1,5113,"1,1,1,1,1,1,1,1,1,1","2_5_3,2_4_1,2_4_6",20,20
1426,15600,-1,5113,"1,1,1","2_4_1,2_4_2,2_4_3,2_4_4,2_4_5,2_4_6",6,6
1427,15600,-1,5060,"0,1,0,1,1,1,1,1,0,1","3_1_1,3_1_2,2_4_1,4_6_1,5_3_2,5_3_3,2_4_2,5_3_1,2_4_3,2_4_4",14,20
1428,15600,-1,5060,"1,1,1,1,1,1,1,1,1,1","4_3_1,4_3_2,4_2_1,2_2_3,8_4_2,2_2_1,2_2_2,2_3_3,3_1_1",20,20
1429,15600,-1,5060,"1,1,1,0,1,1,1,0,1,1","3_1_1,3_1_2,3_1_3,3_1_5,2_5_2,2_4_3,2_4_4",16,20
1430,15600,-1,5060,"1,1,1,1,1,0,1,0,1,1","4_6_2,2_5_2,5_2_1,5_3_1,5_1_1",16,20
1431,15600,-1,5060,"1,1,1,1,1,1,0,0,1,1","5_3_1,5_2_1,4_6_2",16,20
1432,15600,-1,5110,"1,0,1,1,1,1,1,1,1,1","2_4_1,5_3_3,3_1_1,3_1_2,3_1_3,4_6_2,1_1_2,1_1_3,2_3_3",18,20
1433,15600,-1,5110,"1,1,1,1,0,1,0,0,1,1","4_3_1,4_3_2,4_2_1,5_3_3,5_3_2,2_4_1,2_4_2,2_4_3,2_4_4,2_4_5,2_4_6,5_1_3",14,20
1434,15600,-1,5110,"1,1,1,1,0,1,0,0,1,1","4_3_1,4_3_2,4_2_1,5_3_3,5_3_2,2_4_1,2_4_2,2_4_3,2_4_4,2_4_5,2_4_6,5_1_3",14,20
1435,15600,-1,5110,"1,1,1,1,0,1,1,1,1,1","4_3_1,4_3_2,4_2_1,5_3_3,5_3_2,2_4_1,2_4_2,2_4_3,2_4_4,2_4_5,2_4_6,5_1_3",18,20
1436,15600,-1,5110,"1,1,1,1,0,1,1,1,1,1","4_3_1,4_3_2,4_2_1,5_3_3,5_3_2,2_4_1,2_4_2,2_4_3,2_4_4,2_4_5,2_4_6,5_1_3",18,20
1437,15600,-1,5110,"1,1,1,1,0,1,1,1,1,1","4_3_1,4_3_2,4_2_1,5_3_3,5_3_2,2_4_1,2_4_2,2_4_3,2_4_4,2_4_5,2_4_6,5_1_3",18,20
1438,15600,-1,5110,"1,1,1,1,0,1,1,1,1,1","4_3_1,4_3_2,4_2_1,5_3_3,5_3_2,2_4_1,2_4_2,2_4_3,2_4_4,2_4_5,2_4_6,5_1_3",18,20
1439,15600,-1,5110,"1,1,1,1,0,1,1,1,1,1","4_3_1,4_3_2,4_2_1,5_3_3,5_3_2,2_4_1,2_4_2,2_4_3,2_4_4,2_4_5,2_4_6,5_1_3",18,20
1440,15600,-1,5104,"1,1,1,1,1,0,0,1,1,0","8_4_2,8_4_3,8_4_1,8_4_5",14,20
1441,15600,-1,5104,"1,1,1,1,0,1,1,1,1,1","8_4_1,8_4_2,2_1_1,2_2_1,2_2_3,4_6_2,2_4_1,2_4_2,2_4_3,2_4_4,2_4_5,2_4_6,4_2_1,4_2_3,2_5_3",18,20
1442,15600,-1,5104,"1,1,1,1,0,1,1,1,1,1","8_4_1,8_4_2,2_1_1,2_2_1,2_2_3,4_6_2,2_4_1,2_4_2,2_4_3,2_4_4,2_4_5,2_4_6,4_2_1,4_2_3,2_5_3",18,20
1443,15600,-1,5104,"1,0,1,1,0,1,1,1,1,0","2_4_2,2_2_1,2_4_6,2_5_3,2_2_2,2_2_3",14,20
1444,15600,-1,5071,"1,0,0,1,0,1,1,1,0,0","4_6_2,5_2_1,5_3_1,5_1_1,5_1_3",10,20
1445,15600,-1,5071,"0,1,1,1,1,1,1,1,1,0","5_3_1,4_6_2",16,20
1446,15600,-1,5071,"0,1,1,0,0,1,0,1","5_2_1,5_3_1,4_6_2,5_4_3,5_1_3,5_4_1",8,16
1447,15600,-1,5071,"0,0,1,1,1,1,0,0,0,1","5_3_1,4_6_2",10,20
1448,15600,-1,5071,"1,1,1,1,0,1,1,1,0,1","5_3_1,5_2_1,4_6_2,5_1_3,5_4_1",16,20
1449,15600,-1,5071,"1,1,1,1,1,1","4_6_2,5_2_1,5_3_1",12,12
1450,15600,-1,5111,"0,1,0,0,0,0,1,1,1,0","4_2_1,4_2_3,4_6_2,5_2_1,5_3_1,5_1_1,5_1_3",8,20
1451,15600,-1,5111,"1,1,0,0,0,1,0,1,1,1","4_2_1,4_2_3,5_3_1,4_3_1,4_3_2,5_2_1",12,20
1452,15600,50051,5060,"0,0,1,1,1,1,1,0,1,1","4_7_1,4_7_4,6_3_2",14,20
1453,15600,50051,5059,"0,0,1,0,1,1,1,1,1,1","4_7_1,4_7_4,6_3_2",14,20
1454,15600,50052,5059,"1,1,0,1,1,1,1,1,1,1","6_3_2,6_3_1",18,20
1455,15600,50051,5056,"0,1,1,0,0,1,1,1,1,1","4_7_1,4_7_4,6_3_2",14,20
1456,15600,50051,5075,"0,0,1,1,1,1,1,1,1,1","4_7_1,4_7_4,6_3_2",16,20
1457,15600,50052,5056,"1,1,0,1,1,1,1,0,1,1","6_3_2,6_3_1",16,20
1458,15600,50052,5075,"1,1,1,1,1,1,1,1,1,1","6_3_2,6_3_1",20,20
1459,15600,50051,5086,"1,1,1,1,1,1,1,1,0,1","4_7_1,4_7_4,6_3_2",18,20
1460,15600,50053,5056,"1,1,1,0,1,1,1,1,1,1","8_4_1,8_4_2,8_9_4,8_9_3",18,20
1461,15600,50053,5059,"1,1,1,0,1,1,1,1,1,1","8_4_1,8_4_2,8_9_4,8_9_3",18,20
1462,15600,50053,5075,"1,1,1,1,1,1,1,1,1,1","8_4_1,8_4_2,8_9_4,8_9_3",20,20
1463,15600,50054,5056,"1,1,0,0,0,1,1,1,1,1","8_4_2,8_4_3,8_4_5,8_9_1,8_9_2",14,20
1464,15600,50054,5059,"1,1,0,0,1,1,1,1,1,1","8_4_2,8_4_3,8_4_5,8_9_1,8_9_2",16,20
1465,15600,50055,5056,"0,1,1,1,1,1,0,1,1,1","11_4_2,11_4_1,11_4_3,11_4_4,11_2_1,11_2_2,11_3_1",16,20
